gene	value
AC005358.3	0
RP11-656D10.5	0.00333333333333333
AC015933.2	0
RP11-164D18.2	0
LINC01364	0
AC009229.5	0.005
AC118345.1	0.0241666666666667
AC016994.2	0
RP4-718J7.4	0.00166666666666667
RP11-384P7.5	0
GS1-256O22.5	0
RP11-340I6.3	0
AP006285.6	0
RP11-95I16.2	0
AC009502.4	0.628333333333333
RP11-144G6.10	0
RP11-309N24.1	0
AP000998.2	0
RP11-38M15.11	0
LINC00434	0.00333333333333333
RP11-195B3.1	0
LINC00307	0
PARG	9.29333333333333
ARHGEF7-AS1	0
RBM26-AS1	0.808888888888889
RP11-162D16.2	0
LINC00866	0.0333333333333333
AC017074.2	0.320833333333333
RP11-518I13.1	0
AC019172.2	0
AC018685.2	0
AC008060.5	0
TP73-AS1	0.883333333333333
RP11-160H22.5	0.0655555555555556
RP11-109A6.3	0.0333333333333333
DLG1-AS1	0.124444444444444
AC091705.1	0
RP11-112J3.16	2.48833333333333
HPN-AS1	0
KIF9-AS1	0.506666666666667
AC012501.2	0.0258333333333333
AC009299.3	3.93333333333333
AC008746.3	0.1025
ZMYM4-AS1	0
PCGEM1	0.403333333333333
RP11-476B1.1	0
CSE1L-AS1	0.16
AC053503.11	0.015
AP001471.1	0
TTTY17B	0
RP11-300M24.1	0.0825
LINC00310	0.44
AC079612.2	0
RP11-158D2.2	0
RP11-397C12.1	0
LINC01537	0.0025
AL928742.12	0.0266666666666667
AKR1B15	0.0644444444444444
RP11-810B23.1	0
STK4-AS1	0.269166666666667
AC124861.1	0
CCDC148-AS1	0
RP11-89N17.2	0
RP11-18B16.2	0.0208333333333333
XX-C283C717.1	0
RP11-5P4.2	0
RP13-188A5.1	0.251666666666667
NCAM1-AS1	0.000833333333333333
GAGE12D	0
AC006458.3	0
RP11-316M21.6	0.0216666666666667
AC109333.10	0.185833333333333
RP11-145A3.1	0.00416666666666667
AC018359.3	0
SCAMP4	14.3666666666667
LINC01268	0
LTB	0.0308333333333333
LINC01624	0.0222222222222222
EIF2B5-IT1	0
LINC01442	0
RP11-413M3.4	0.00166666666666667
RP5-973N23.4	0
LINC01483	0.0411111111111111
XXyac-YRM2039.3	0.108888888888889
CTA-342B11.1	0
RP11-223A3.1	0
DIAPH3-AS1	0
RP11-202G18.1	0
SLC2A1-AS1	0.527777777777778
RP11-809N15.2	0
RP11-152N13.5	5.395
AC092614.2	0.601666666666667
SPAG5-AS1	0.35
AC018647.3	0.00555555555555556
AC116035.2	0
USP17L12	0
RP11-417J8.1	0
RP11-444D13.1	0
MIR4290HG	0.000833333333333333
RP11-796I2.1	0
LINC00376	0
RP13-1039J1.3	0
RP1-35C21.2	0.166666666666667
CNTN4-AS2	0
RP5-1092A11.5	0.000833333333333333
RP1-28O10.1	0.0155555555555556
RP1-167A14.2	0.0141666666666667
RP4-753D4.2	0
RP3-445N2.1	0
RP11-165J3.6	0.411666666666667
AC005392.13	0
FRMPD3-AS1	0
LINC01074	0
CERS6-AS1	0.0166666666666667
RP11-492E3.2	0.203333333333333
RP1-101K10.6	1.74333333333333
LINC01132	0.229166666666667
RP11-431K24.3	0.02
SOX21-AS1	0.18
STEAP2-AS1	0.00333333333333333
AC005160.3	0
CLYBL-AS2	0
UST-AS1	0
RP11-243J18.2	0
LINC00355	0
LINC01068	0.06
RP11-73O6.3	0.00333333333333333
AC108051.2	0.00333333333333333
RP11-307P5.1	0.0177777777777778
RP11-445N18.5	0.0116666666666667
AC087499.10	0
RP4-681L3.2	0
DNMBP-AS1	0
AP001619.2	0.0933333333333333
LINC00111	0.01
RP1-266L20.4	0.0166666666666667
RP11-15M15.2	0
RP11-301G19.1	0
AC079150.3	0
RP11-418J17.3	0
AC116609.1	0
AP000459.7	0
AC016730.1	0
AC006042.6	0.0525
CTA-31J9.2	0
AP001271.3	0.16
RD3L	0.00222222222222222
RP4-565E6.1	0.0366666666666667
RP11-49L2.1	0
RP11-318C24.2	1.01083333333333
RP11-536C5.7	0.0316666666666667
RP4-745K6.1	0
FLJ43879	0.00166666666666667
RP11-497D6.3	0
RP1-20B21.4	0
AP000282.2	0
RP11-354K1.1	0
AC072062.3	0.0511111111111111
ASH1L-IT1	0.0308333333333333
CTC-529I10.2	0.327777777777778
IGHD4-17	0
RP11-239H6.2	0
RP11-171A24.2	0
FAM212B-AS1	0.1975
RP11-227F8.2	0
AC122136.2	0
RP1-213J1P__B.1	0
AL645730.2	0
SUCLA2-AS1	0.0566666666666667
RP11-381K7.1	0
RP4-533D7.5	1.24666666666667
AC002383.2	0.0125
C1orf234	0.0566666666666667
RP11-807H17.1	0
MRLN	0.00666666666666667
RP11-46E17.6	0
RP11-79N23.1	0.658333333333333
FAM66A	0.0655555555555556
LINC00352	0
ISX-AS1	0
RP11-77P6.2	0.466666666666667
AC062032.1	0
SNAP25-AS1	0.02
RP11-102C16.3	0
FLJ31104	0.075
RP11-141M1.1	0.159166666666667
RP11-69C17.3	0.00333333333333333
RP11-130C19.3	0
RP11-143M1.3	0.01
RP1-153P14.5	0
AL353791.1	0.36
RP11-191N8.2	0
MACROD2-IT1	0.0125
SRGAP3-AS3	0
AC009508.1	0
RP13-16H11.2	0
RP11-331F9.4	0
RP6-102O10.1	0
AC104695.4	0
RP11-372M18.1	0
RP11-103C16.2	0
AC007383.3	1.73
RP11-543D5.1	0
LINC01341	4.08222222222222
TARID	0.00444444444444444
RP11-399H11.3	0
RP11-276H7.2	0.281666666666667
RP5-837I24.6	0
RP5-1074L1.1	0.0375
LINC01429	0.0116666666666667
AC012668.3	0
AC092675.4	0
AC020743.2	0
CTD-2330K9.3	0.0525
AC073343.13	0.201111111111111
RP11-350G8.5	0.0308333333333333
RAPGEF4-AS1	0.00166666666666667
RP11-383C5.3	0
HCG20	0.123333333333333
RP1-251M9.3	0
AC069257.8	0
AC078842.3	0
C14orf144	0
AC010967.2	0.00666666666666667
RP4-663N10.1	0.000833333333333333
RP3-395M20.9	0.0575
AC097721.2	0.71
RP4-781K5.4	0.15
RP11-598C10.1	0
POLR2J2	2.98222222222222
LINC00864	0
RP11-552D4.1	0
RP11-69E11.8	0
Z83001.1	0
LYPLAL1-AS1	0.00583333333333333
AC023469.2	0
LINC01515	4.69444444444444
RP11-61J19.3	0
RP11-255A11.2	0
AC133106.2	0
BOD1L2	0.000833333333333333
AC012368.1	0
RP1-121G13.2	0
IFNA14	0
RP5-884G6.2	1.36166666666667
RP5-837M10.4	0
AC016912.3	0
RP3-340N1.6	0
RP11-452F19.3	4.60555555555556
AP000692.9	0.14
AC092839.3	0
MFI2-AS1	7.93083333333333
AC003991.3	0.0333333333333333
RP11-165F24.5	0.0808333333333333
AP001631.10	0.005
RP1-122O8.7	0.1025
FALEC	0.244166666666667
RP11-12L8.1	0.00111111111111111
IGHD6-6	0
AC099684.1	0
LINC01494	0.000833333333333333
RP11-216M21.5	0
AP001469.7	0.420833333333333
LINC01402	0.0233333333333333
RP3-467K16.4	0.0216666666666667
AC105339.1	0.0144444444444444
RP11-180I4.2	0
RP11-745O10.4	0.0375
RP11-84A14.4	0.03
AC004941.3	0.000833333333333333
RP11-23I7.1	0
RP11-410N8.1	0
AC007952.5	0.0255555555555556
AP001465.5	0
RP13-57D9.3	0
AC097713.3	0.005
RP11-125K10.5	0
RP1-40E16.11	0.005
RP1-317E23.3	0.353333333333333
AC091770.3	0
RP11-244N9.6	0
RP4-656G21.1	0
RP13-60M5.2	0
RP11-342M1.3	0.996666666666667
OR2M3	0
AL022341.3	0.0133333333333333
RNF144A-AS1	0.00111111111111111
RP4-724E13.2	0
C1orf143	0.04
NLGN1-AS1	0
LINC00693	0.0211111111111111
RP11-541F9.2	0.00166666666666667
RP11-367F23.1	0.0733333333333333
LINC00578	0.1
AC074363.1	0.00833333333333333
HCG11	1.32666666666667
AC074019.1	0
RP11-219C24.10	0
RP11-124I4.2	0
AP001476.4	0
EFCAB14-AS1	0
RP11-85G21.1	0
TTTY17A	0
AC093495.4	0.305555555555556
AC012442.6	0.203333333333333
MT-ATP8	4847.00166666667
RP11-323I1.1	0
RP11-127L20.3	0.0425
LINC01320	0
RALY-AS1	3.57666666666667
RP11-513G11.2	0
AC106874.1	0
MUC3A	0
RP3-508I15.9	0.7575
ARMCX3-AS1	0.158333333333333
AC112518.3	0.005
ORM2	0.155555555555556
RP11-367B6.2	0.0108333333333333
PCAT6	3.25444444444444
RP11-132M7.3	0
RP4-686C3.7	0.0183333333333333
BMS1P17	0
LINC00392	0
TTTY4C	0
C19orf24	29.3355555555556
RP11-186N15.3	0.00166666666666667
LINC01209	0
LINC01350	0
GUSBP11	9.84888888888889
RP11-235C23.5	0.0116666666666667
AP001610.5	0
RP11-358M14.2	0
AC008753.6	0.075
RP11-685N3.1	0
AC097495.3	0
AC024028.1	0
RP5-845O24.8	0
MIR646HG	0.557777777777778
RP11-1148L6.5	0.00833333333333333
CELSR3-AS1	0
AC018832.1	0
RP11-537H15.3	0.00916666666666667
RP11-184A2.2	0
BX322559.3	0.0241666666666667
AC113617.1	0.0611111111111111
RP11-503C24.3	0
AC015971.2	0.0133333333333333
RP1-90J20.2	0
AC106873.4	0
TXNDC12-AS1	0
RP11-85L21.4	0.0411111111111111
AC010891.2	0
ITPKB-IT1	0.00416666666666667
AC007040.6	0
RP5-1125A11.4	0
AC011995.3	0
RP11-343J18.1	0
LINC01004	4.98666666666667
RP11-216B9.6	0.633333333333333
RP1-224A6.3	0.0444444444444444
AC079154.1	0
RP11-251M1.1	0.0144444444444444
RP11-563N6.6	0
AP001468.58	0.145
RP1-111D6.3	0.0177777777777778
RP4-625H18.2	2.88555555555556
LINC01185	0.02
RP11-549L6.3	0
RP4-735C1.6	0.025
AC005013.5	0.105833333333333
LINC00687	0.00666666666666667
RP4-633I8.4	0.1
RP11-402L1.11	0
RP5-1091N2.9	0
RP11-15B24.5	0
AC004951.6	1.145
RP5-864K19.4	0.598333333333333
RP11-400N13.2	0
TSTD3	2.59222222222222
RP11-173B14.4	0.280833333333333
RP5-994D16.9	0.00416666666666667
LINC01546	0.0366666666666667
AP006222.2	3.19111111111111
RP11-402N8.1	0
RP11-176D17.3	0.0916666666666667
OST4	326.316666666667
RP1-290I10.3	0.0075
U51244.2	0.0525
RP5-859D4.3	0
RP11-106M7.1	0.005
GRK5-IT1	0
LINC01125	9.59111111111111
RP13-225O21.2	0
AC092168.4	0
LINC01013	0.00166666666666667
AC106875.1	0.0216666666666667
RP11-347D21.2	2.34833333333333
RP4-586O15.1	0
AC011897.2	0
RP11-98I9.4	1.78166666666667
AC006460.2	0
RP11-281A20.2	0
CT47A7	0
AC099552.3	0
MIR34AHG	7.56444444444444
RP11-179B15.5	0.00666666666666667
AC068057.1	0.5
RP11-95H8.5	0
RP11-392O17.1	0
AL353608.1	0
AC009411.1	0
RP11-526K17.2	0
AC073326.3	0.0608333333333333
AC093159.1	0.015
GS1-519E5.1	0
CCDC183-AS1	1.50916666666667
ITPKB-AS1	0
RP11-108M9.3	0
RP11-391J2.3	0
AC004837.5	0
RP3-340B19.3	0.1075
RP11-550P17.5	0
RP11-114M1.1	0.075
AL133247.2	0
LINC01005	0
RP11-170M17.1	0.000833333333333333
VN1R4	0
AC073133.2	0.265
NUTM2E	0.0155555555555556
RP11-279N8.1	0.0533333333333333
AC010731.2	0
AC005042.5	0
RP1-41P2.7	0
AC007381.3	0
D21S2088E	0
C1orf233	9.07222222222222
AC013436.6	0
MACC1-AS1	0.0025
RP5-872K7.7	0
RP11-574F21.2	0.0858333333333333
CLDN25	0.00666666666666667
AC144450.1	1.14
RP13-476E20.1	0.0441666666666667
RP11-66N11.7	0
AC012462.3	0
RP3-434P1.6	0.015
RP1-302D9.1	0
ZNF883	0.21
RP3-399L15.3	0.682222222222222
RP11-1B20.1	0
GS1-278J22.2	0
AC092295.4	0
HOTAIR	4.52666666666667
RP4-534N18.2	0
RP5-1051H14.2	0
AC005152.3	0
AC079779.4	0.0258333333333333
RP11-568A7.2	0
AC005682.5	0.941111111111111
AC008940.1	0
RP11-556E13.1	0
AC096558.1	0
RP11-791O21.5	0
LINC01201	0
AC090587.5	0.0875
LINC00448	0
PROB1	0.648888888888889
AC006482.1	0
TTC3-AS1	0
RP4-676J13.2	0
AC004692.4	0
RP11-31E13.2	0.01
RP11-492I21.1	0
RP3-335N17.2	0
RP5-826L7.1	0
ARL17B	3.71111111111111
RP5-968D22.1	0
TNKS2-AS1	1.57166666666667
RP5-1160K1.6	0
RP11-138M12.1	0
LINC00659	2.0475
RP11-787B4.2	0
AL109763.1	0
AP001065.15	0.0241666666666667
RP11-284G10.1	0.423333333333333
DHFR	41.8577777777778
RP11-145H9.3	0
RP5-1119A7.14	0.0625
SRGAP3-AS2	0
SAPCD1	9.39666666666667
RP11-95L3.2	0
RP11-335E6.3	0
GS1-18A18.2	0
AC008781.7	0.463333333333333
RP11-218I7.2	0
GABRG3-AS1	0
SPATA13	0.0125
RP5-884M6.1	0
RP13-39P12.3	0.0658333333333333
RP11-242F24.1	0
LIMS1-AS1	0
AC003101.1	0
RP1-309H15.2	0
WEE2-AS1	1.18111111111111
RP11-282C5.1	0
RP11-129J12.1	0
Z69666.2	0
LINC00954	0.171111111111111
LINC00266-4P	0
NLGN4Y-AS1	0
HCG22	0.00222222222222222
THRB-AS1	0.464444444444444
RP11-354K1.2	0.00333333333333333
RP1-223B1.1	0
LINC01128	7.01555555555556
AP000473.5	0.205
AC113607.2	0
RP11-253D19.1	0
RP11-110G21.1	2.67583333333333
AC073641.2	0
RP11-211G3.3	0
RP4-705D16.3	0
LAMA5-AS1	0.00555555555555556
BACH1-IT2	0.345555555555556
MIR4500HG	0.0277777777777778
RP11-344P13.4	0
RP4-781K5.2	0.00333333333333333
AC012123.1	0.00333333333333333
CT45A4	0.0633333333333333
RP4-784A16.2	0
PIK3IP1-AS1	0.412222222222222
PCDH9-AS2	0
RP11-112J3.15	0.0333333333333333
RP11-57H12.5	0
NEGR1-IT1	0
USP17L30	0
AC104653.1	0.0991666666666667
RP11-95K23.5	0
RP11-91I20.3	0.00833333333333333
RP11-404F10.2	0.0133333333333333
RP11-463P17.3	0
AC012307.2	0.2175
AC010745.2	0.00166666666666667
RP11-473E2.4	0.0116666666666667
SEPT7-AS1	0.247777777777778
RP11-290D2.3	0.0533333333333333
LINC01428	0
UBAC2-AS1	1.20888888888889
TTTY21	0
RP13-216E22.4	0.403333333333333
AC008281.1	0
RP11-544M22.8	0.0125
LINC01344	0
AC097381.1	0.00555555555555556
AP000355.2	0.0216666666666667
AC016722.4	0.000833333333333333
TSPY3	0
RP11-268G12.1	0
AKT3-IT1	0.00666666666666667
AC004485.3	0.00416666666666667
AC023137.2	0.171666666666667
RP11-336A10.4	2.265
RP11-567G11.1	1.07416666666667
SATB1-AS1	0.136666666666667
RP5-1121H13.3	0
AP000282.3	0
HCG23	0.0025
AC096554.1	0
RP11-286B14.1	0.00333333333333333
AC009955.8	0
LINC01205	0
TRDD3	0
RP4-677H15.4	0
AC133528.2	12.9191666666667
AC068490.1	0
HNF4A-AS1	0
LINC01038	0
GS1-542M4.4	0
RP11-265D19.6	0
LINC01277	0.02
RP11-88I18.3	0.0641666666666667
AL591893.1	0.1
AP001595.1	0
RP1-232N11.2	0
AC091729.9	6.46333333333333
RP11-266K22.2	0
AF127577.10	0.115833333333333
RP5-952N6.1	0
AC020571.3	0.0675
TRBV23OR9-2	0
RP11-80I15.4	0.120833333333333
AC096649.3	0
LINC01165	0.0766666666666667
LINC01548	0
RP11-360P21.2	0
ASTN2-AS1	0
MEOX2-AS1	0
RP11-439K3.1	0.0466666666666667
MED4-AS1	0
RP11-20J15.3	0.153333333333333
RPL41	7684.23111111111
AC068491.2	0
AGBL5-IT1	0
VIM-AS1	2.24555555555556
AC007038.7	0.228333333333333
AC016710.1	0
CCDC26	0.00111111111111111
RP11-348F1.3	0
ANKRD10-IT1	4.55111111111111
EPHA1-AS1	0.135555555555556
KCNQ5-AS1	0
RP11-528A4.2	0.00833333333333333
AC009229.6	0
RP11-84D1.1	0
RP11-73M7.1	0.0575
LINC00382	0
AC008154.5	0
AC069513.4	0.175833333333333
GS1-124K5.11	2.33444444444444
PGA4	0.0122222222222222
RP4-553F4.2	0
RP11-390B4.3	0
RP11-168O16.1	0.00416666666666667
AC004870.3	0
AC009495.4	0.0075
RP11-775D22.2	0
TRBV7-8	0
RP5-827O9.1	0
AC103564.7	0.00666666666666667
LINC00200	0.000833333333333333
RP11-397O4.1	0
AC073987.1	0
LINC00242	0.1275
AC105398.3	0
RP11-5P4.3	0
RP11-38L15.2	0.103333333333333
LINC00582	0
AC022201.4	0
CTD-2320J21.2	0
TTTY10	0
LINC00710	0
RP5-1111A8.3	0
AC098973.1	0
RP11-542K23.7	0
LINC00377	0
LINC00446	0
RP11-407H12.8	0
RP11-229P13.22	0.0166666666666667
RP11-552D8.1	0.00333333333333333
RP11-227H15.4	0.00583333333333333
RP4-726N1.2	0
AC004691.5	0
AC072062.1	0.128333333333333
RP11-298A8.2	0
AC091493.2	0
RP11-498J9.2	0
XXbac-BPG13B8.10	0
LL22NC03-121E8.3	0
REV3L-IT1	0.045
RP11-483F11.7	0.344166666666667
RP1-40E16.2	0
RP5-1125M8.2	0
AP000431.2	0
RP4-580N22.2	0
RFPL4AL1	0.0141666666666667
RP5-1044H5.1	0
RP11-540H22.2	0
RP4-583P15.10	11.1166666666667
RP5-905H7.8	0
AP001464.4	0
LINC00459	0
AC010084.1	0
RP11-452B18.2	0
RP11-475I24.8	0.000833333333333333
RP11-470P21.2	0.315833333333333
RP3-425P12.5	0
ORM1	0.233333333333333
MCHR2-AS1	0
AC008269.2	0.0025
DLEU1-AS1	0
ACAP2-IT1	0.641666666666667
RP11-135A24.2	0
AC006947.1	0
GK-IT1	0
AC046143.3	0.973333333333333
DANT1	0
AC079305.8	0
RP11-332M4.1	0
HYI-AS1	0.106666666666667
AC007563.3	0.0025
LRRC3-AS1	0.0816666666666667
AC090587.4	0
AC092635.1	0
SZT2-AS1	0.249166666666667
LINC00452	0
AC006041.1	0
AC147651.5	0
BX322557.13	0.0366666666666667
AC010975.1	0
AC103801.2	0.04
RP11-442N24__B.1	0.326666666666667
CTD-2022H16.1	0
RP3-395M20.3	0.0308333333333333
AC013401.1	0
RP11-3L21.2	0.00333333333333333
MIR5689HG	0.00333333333333333
AL162151.4	0
RP4-718N17.2	0
LINC00858	1.32111111111111
RP11-12M5.3	0.0166666666666667
KCNQ1-AS1	0
SFTA3	0.00111111111111111
RP11-35J23.1	0
AC007349.4	0
AJ006998.2	0.123333333333333
RP1-92O14.6	0.0216666666666667
RP11-329B9.1	0
AC017048.1	0
LINC00366	0
LINC00433	0
RP11-184I16.4	0
AC005162.4	0
SPINK8	0.0122222222222222
RP11-202I11.2	0
AC006227.1	0
RP11-202D18.2	0
AC023669.1	0
LYST-AS1	0
RP11-56I23.1	0
PATL2	0.655555555555556
CTD-2554C21.3	0.00111111111111111
LINC00362	0
RP5-888M10.2	0.0108333333333333
ALG13-AS1	0
RP11-342D14.1	0.00666666666666667
AC012494.1	0
RP11-173D14.3	0
AC105053.3	0.00166666666666667
RP11-52J3.2	0
AC068580.5	0.99
LINC00404	0
MYCBP2-AS2	0
LINC01523	0.0725
AC053503.4	0.595
RP5-1066H13.4	0
RP1-102G20.5	0.0188888888888889
AC003986.5	0
AC079776.1	0.0166666666666667
RP11-5P4.1	0
RP11-119B16.2	0.585833333333333
RP11-90J7.2	0.015
NKX1-2	0.3
LINC00428	0
TSPY8	0
AC012445.1	0
LINC00379	0
SACS-AS1	0.0211111111111111
LINC01204	0.0511111111111111
AC108056.1	0
RP11-481G8.2	0.00666666666666667
PRAMEF26	0.00333333333333333
LINC00358	0
USP17L26	0
RP11-423C15.3	0.0588888888888889
RP11-197P3.5	0.0783333333333333
RP11-479J7.2	0
ACVR2B-AS1	0.4425
RP5-981O7.2	0.256666666666667
LINC00411	0
RP11-524K14.1	0
AC004014.3	0
RP5-827L5.1	0
RP5-1125N11.1	0.0108333333333333
LINC01079	0
RP11-390F4.10	0.00333333333333333
LINC01501	0.00916666666666667
AC111200.1	0
AC011288.2	0.005
MBNL1-AS1	0.684166666666667
AC018742.1	0
RP11-44N12.2	0.1525
AC073115.7	0
LINC01264	0.0366666666666667
PRAC2	0
RP3-380B4.1	0
AC027119.1	0
LINC00280	0
RP11-330A16.1	0
AC007879.7	12.7483333333333
RP11-107I14.4	0
RP1-60O19.2	0.015
RP11-462L8.1	0.173333333333333
RP5-1142J19.1	0.0516666666666667
RP11-536K7.5	0
PRR20C	0
MAST4-AS1	0.619166666666667
LINC01150	0
RP11-184A2.3	0
LL22NC01-116C6.1	0
ZNF492	0.185833333333333
AC007327.5	0
ISPD-AS1	0
SOS1-IT1	1.34
RP11-305L7.6	0
RP11-374M1.3	0
RP1-140J1.1	0.0025
RP1-274L7.1	0
XX-CR54.1	0
RP11-449O16.2	0
RP11-556N4.1	0.00333333333333333
MIR194-2HG	0.0455555555555556
RP3-495K2.2	0.005
RP11-557H15.5	0
LINC01054	0
AC013460.1	0.0122222222222222
RP11-314N13.3	0.715833333333333
RP11-159G9.5	3.83777777777778
AC019349.5	0
RP11-295K2.3	0.101111111111111
U91324.1	0
LINC01159	0.000833333333333333
FAM74A4	0
AC096649.2	0.0375
RP11-142M10.2	0
RP5-827L5.2	0
RP5-971N18.3	0.03
TRBV10-2	0
CTA-796E4.4	0
RP4-644L1.2	0.00222222222222222
AC018866.1	0
RP11-298H24.1	0
C4B-AS1	0.00166666666666667
AC016751.2	0
UBE2Q1-AS1	0
AC118754.4	0
LINC00388	0
RP11-385E5.5	0
LINC00399	0
AC140481.8	0.0025
RP11-353N4.1	0
AC011306.1	0
XIST	143.357777777778
ZNF688	10.3011111111111
RP11-567E21.3	0
RP11-384C4.2	0.0833333333333333
PET100	39.6977777777778
AC018462.2	0.00333333333333333
RP11-141A19.1	0
EMX2OS	0
RP13-766D20.2	0.705833333333333
ARSD-AS1	0.0266666666666667
RP11-398K22.12	1.28333333333333
RP11-524G24.2	0
CTC-546K23.1	0
PGA3	0.0111111111111111
RP11-505P4.7	0.0311111111111111
STEAP3-AS1	0.0283333333333333
RP11-363N22.2	0.0358333333333333
OGFR-AS1	0.211666666666667
RP11-312O7.2	1.13
CASC20	0
RP11-321E8.4	0
RP13-30A9.2	0
LINC01315	0.369166666666667
AC004549.6	0.0177777777777778
RP11-456H18.2	0.07
RP11-399E6.4	0
RP11-206L10.4	0
AC128709.4	0.0708333333333333
RP11-378I13.1	0.00166666666666667
AC016999.2	0.0816666666666667
DOCK9-AS1	0
KIF25-AS1	0
RP11-240M16.1	0
RP11-102N11.1	0
FAM90A26	0
AP001043.1	0
LINC00400	0.00583333333333333
RP1-151F17.1	3.58666666666667
PRPS1L1	0
MYO16-AS2	0
AC012499.1	0
RP11-93N20.1	0
TFAP2A-AS1	1.785
FLJ31356	0.415555555555556
RP6-74O6.3	1.28333333333333
RP11-284F21.7	1.99666666666667
RP1-5O6.4	0.005
ZRANB2-AS2	0.154444444444444
RP5-998H6.2	0
RP11-278H7.4	0
RP11-71G12.1	0.005
AP000221.1	0.005
RP11-135A1.3	0
RP11-366F6.2	0.00833333333333333
RP11-96C23.10	0
AC007128.1	0.364166666666667
RP5-1119A7.10	0
IQCF3	0.00666666666666667
AC083862.1	0
RP5-1031J8.1	0
TOB1-AS1	2.2675
LINC01435	0.00444444444444444
RP11-15I11.2	0
AP001042.1	0
MIR181A1HG	0.214166666666667
RP11-574K11.8	0
AC093585.6	0.0233333333333333
RP5-1042K10.10	0
RP5-905H7.11	0
RP11-70J12.1	0.005
ALMS1-IT1	0.588333333333333
SNAP47-AS1	0
RP4-568F9.6	0
RP11-217B7.3	0.0375
LINC00709	0.0125
RP11-80B9.4	0
NHS-AS1	0
RP5-857K21.4	2.22888888888889
RP11-10N16.2	0.00333333333333333
RP11-95P13.1	0
RP11-550H2.2	0
RP11-505C13.1	0
POTEB2	0
RP5-1121A15.3	0
RP11-174G17	0
LINC00364	0
BIRC6-AS1	0.0025
CTA-929C8.8	0
RP11-402G3.5	0
RP11-172E9.2	0
TRPM2-AS	0.0811111111111111
ANKRD66	0
RP11-384C4.6	0.065
AC010974.3	0.0383333333333333
CDC42-IT1	0.123333333333333
RP11-195F19.9	1.22666666666667
PRRT3-AS1	0.495833333333333
RP4-613B23.1	0.04
AC108025.2	0.00111111111111111
TMEM254-AS1	4.32222222222222
RP11-34C15.2	0
TCERG1L-AS1	0.145
TRBV5-4	0
RP11-344N17.8	0
RP11-407B7.1	0.208888888888889
RP11-431N15.2	0.0566666666666667
CTA-126B4.7	0.005
RP11-275N1.1	0
AC091177.1	0
RP11-141A19.2	0
TPRG1-AS2	0
RP1-90G24.8	0.00333333333333333
RP11-385N23.1	0
ACBD6	60.6388888888889
FGF12-AS2	0.0508333333333333
RP11-282I1.1	0.0155555555555556
FLJ33581	0.01
RP11-117D22.2	0.00166666666666667
AC016738.3	0
LINC01075	0
HOXB-AS1	0.603333333333333
RP3-508I15.19	0.246666666666667
AF003626.1	0.00444444444444444
RP3-477O4.14	0
LINC00443	0
RP11-232D9.3	0
RP5-997D16.2	0
AC090957.2	0
AC006196.1	0
LINC01149	0.000833333333333333
LINC01433	0.085
RP5-1112D6.4	1.47
OR4F3	0
SMYD3-IT1	0.0166666666666667
C9orf147	0.201666666666667
RP5-998N21.7	0
AC005518.2	0
RP11-160E2.17	0.0266666666666667
RP11-631F7.2	0
AP000688.14	0.0222222222222222
EIF2B5-AS1	0
ATXN8OS	0
RP4-697K14.3	0
RP11-90J7.4	0
AF240627.2	0
RP1-276N6.2	0
RP11-108M9.2	0
RP1-128O3.4	0
RP11-90C4.2	0.00444444444444444
NFE4	0.00166666666666667
AC002539.1	0
RP11-75C23.1	0
MIRLET7DHG	0.146666666666667
XXYLT1-AS2	0
RP1-40E16.9	0.0155555555555556
RP11-290M5.2	0
AC013472.4	0
RP11-334J6.6	0.4425
ARMC2-AS1	0
NAALADL2-AS3	0
RP13-507P19.2	0
RP11-253D19.2	0
STARD13-IT1	0.005
RP11-213G2.2	0.0755555555555556
RP3-390M24.1	0
CTD-2192J16.11	0.03
HCG24	0
ELOVL2-AS1	1.15444444444444
FEZF1-AS1	0.548888888888889
LINC01284	0
AL022476.2	0.000833333333333333
RP3-323N1.2	0
LINC00159	0.00777777777777778
RP4-705O1.1	0
RP11-385F5.4	0.9325
AC004538.3	0.131111111111111
RP4-635E18.6	1.64916666666667
RP13-455A7.1	0
CT47A8	0
RP4-614C15.3	0
RP11-23D5.1	0
DSCR9	0.433333333333333
FAM41C	0.1025
RP3-425P12.2	0
AP000146.2	0
RP4-655J12.5	0
AC012507.4	0
RP4-737E23.2	1.55777777777778
LINC01048	0
RP5-1139I1.1	0.0508333333333333
AC092667.2	0.015
RP11-692P14.1	0
RP11-359G22.2	0.00111111111111111
AC090505.4	0
LINC01349	0
LINC01066	0
RP5-855F14.2	0
AC007163.6	0.00833333333333333
RP5-902P8.10	2.87166666666667
XX-C2158C6.1	1.31333333333333
RP1-43E13.2	0.958333333333333
ERVMER61-1	0.00111111111111111
RP11-313A24.1	0.00166666666666667
USP17L25	0
AC114803.3	0.085
RP1-20B11.2	0
RP11-14O19.1	0
AC004160.4	0
RP11-102J14.1	0
SERPINB9P1	0.0322222222222222
RP11-488P3.1	6.915
RP13-329D4.3	0
RP11-390E23.3	0
LINC00276	0.0122222222222222
LINC01381	0
ANKRD18B	6.87
U73166.2	1.71333333333333
PROX1-AS1	0.00666666666666667
GS1-115G20.1	0.331666666666667
LA16c-2F2.8	0
RP1-28O17.1	0
AP000695.6	0.253333333333333
AC124057.5	0.0125
PSMG3-AS1	12.0255555555556
VAV3-AS1	0.0566666666666667
